### Hessian from phonopy-FHI-aims 
# 
# initial cell: 
#   lattice_vector 1      0.000000    2.849500    2.849500 
#   lattice_vector 2      2.849500    0.000000    2.849500 
#   lattice_vector 3      2.849500    2.849500    0.000000 
#   atom    1      0.000000    0.000000    0.000000   Na 
#   atom    2      2.849500    2.849500    2.849500   Cl 
# 
# supercell: 
#   lattice_vector 1      0.000000    5.699000    5.699000 
#   lattice_vector 2      5.699000    0.000000    5.699000 
#   lattice_vector 3      5.699000    5.699000    0.000000 
#   atom    1      0.000000    0.000000    0.000000   Na 
#   atom    2      0.000000    2.849500    2.849500   Na 
#   atom    3      2.849500    0.000000    2.849500   Na 
#   atom    4      2.849500    2.849500    5.699000   Na 
#   atom    5      2.849500    2.849500    0.000000   Na 
#   atom    6      2.849500    5.699000    2.849500   Na 
#   atom    7      5.699000    2.849500    2.849500   Na 
#   atom    8      5.699000    5.699000    5.699000   Na 
#   atom    9      2.849500    2.849500    2.849500   Cl 
#   atom   10      2.849500    5.699000    5.699000   Cl 
#   atom   11      5.699000    2.849500    5.699000   Cl 
#   atom   12      5.699000    5.699000    8.548500   Cl 
#   atom   13      5.699000    5.699000    2.849500   Cl 
#   atom   14      5.699000    8.548500    5.699000   Cl 
#   atom   15      8.548500    5.699000    5.699000   Cl 
#   atom   16      8.548500    8.548500    8.548500   Cl 
# 
# force constant matrix elements in eV/(Angstrom)^2 
  1.8436924852e+00  -1.4494766607e-16   7.5186032530e-17     3.9543220249e-02   0.0000000000e+00   0.0000000000e+00    -9.9363106414e-02   1.7347234760e-17  -4.0265618121e-01    -9.9363106414e-02   4.0265618121e-01  -1.7347234760e-17    -9.9363106414e-02  -4.0265618121e-01  -1.7347234760e-17    -9.9363106414e-02   2.3418766926e-17   4.0265618121e-01     3.9543220249e-02   0.0000000000e+00   0.0000000000e+00    -3.0718422569e-01   2.9942614685e-17  -2.7460808150e-18     2.6246096043e-02  -1.6263032587e-18  -5.4210108624e-19    -4.6347994205e-01  -8.6736173799e-18  -1.7347234760e-18    -8.5395174043e-02   2.1684043450e-18   2.1684043450e-19    -8.5395174043e-02   5.4210108624e-18   5.4210108624e-19    -8.5395174043e-02   5.4210108624e-18   5.4210108624e-19    -8.5395174043e-02   2.1684043450e-18   2.1684043450e-19    -4.6347994205e-01  -8.6736173799e-18  -1.7347234760e-18     2.6246096043e-02  -1.6263032587e-18  -5.4210108624e-19   	 # displaced atom 1, coord 1 
  8.0806943168e-18   1.8436924852e+00   8.3266726847e-17     2.3418766926e-17  -9.9363106414e-02  -4.0265618121e-01     0.0000000000e+00   3.9543220249e-02   0.0000000000e+00     4.0265618121e-01  -9.9363106414e-02   2.3418766926e-17    -4.0265618121e-01  -9.9363106414e-02  -2.3418766926e-17     0.0000000000e+00   3.9543220249e-02   0.0000000000e+00    -2.3418766926e-17  -9.9363106414e-02   4.0265618121e-01    -7.2336613696e-19  -3.0718422569e-01  -1.3877787808e-17    -0.0000000000e+00   2.6246096043e-02  -0.0000000000e+00     2.1684043450e-18  -8.5395174043e-02  -2.1684043450e-19    -8.6736173799e-18  -4.6347994205e-01   1.7347234760e-18    -2.1684043450e-19  -8.5395174043e-02  -2.1684043450e-18    -2.1684043450e-19  -8.5395174043e-02  -2.1684043450e-18    -8.6736173799e-18  -4.6347994205e-01   1.7347234760e-18     2.1684043450e-18  -8.5395174043e-02  -2.1684043450e-19     0.0000000000e+00   2.6246096043e-02   0.0000000000e+00   	 # displaced atom 1, coord 2 
 -0.0000000000e+00  -2.7755575616e-17   1.8436924852e+00     1.7347234760e-17  -4.0265618121e-01  -9.9363106414e-02    -4.0265618121e-01   2.3418766926e-17  -9.9363106414e-02     0.0000000000e+00   0.0000000000e+00   3.9543220249e-02     0.0000000000e+00   0.0000000000e+00   3.9543220249e-02     4.0265618121e-01  -1.7347234760e-17  -9.9363106414e-02     1.7347234760e-17   4.0265618121e-01  -9.9363106414e-02     0.0000000000e+00   3.4694469520e-18  -3.0718422569e-01    -0.0000000000e+00   2.1684043450e-19   2.6246096043e-02    -5.4210108624e-19   5.4210108624e-18  -8.5395174043e-02    -5.4210108624e-18   5.4210108624e-19  -8.5395174043e-02     1.7347234760e-18   8.6736173799e-18  -4.6347994205e-01     1.7347234760e-18   8.6736173799e-18  -4.6347994205e-01    -5.4210108624e-18   5.4210108624e-19  -8.5395174043e-02    -5.4210108624e-19   5.4210108624e-18  -8.5395174043e-02     0.0000000000e+00   2.1684043450e-19   2.6246096043e-02   	 # displaced atom 1, coord 3 
  4.0066182461e-02  -3.4152368433e-18   5.9631119487e-19    -4.6984173605e-01  -1.7347234760e-18  -1.7347234760e-18    -8.9647791805e-02   6.9388939039e-18   5.4210108624e-18    -8.9647791805e-02  -7.2777070828e-18  -6.8440262138e-18    -8.9647791805e-02   7.2777070828e-18  -6.8440262138e-18    -8.9647791805e-02   3.9031278209e-18  -9.4867690092e-20    -4.6984173605e-01   1.7347234760e-18  -1.7347234760e-18     4.0066182461e-02  -3.4152368433e-18   3.7947076037e-19     2.2377026547e+00  -1.3856103764e-16   1.0842021725e-18     5.8117834175e-02   1.9515639105e-18  -2.1684043450e-19    -2.7183148426e-01   5.2041704279e-18  -3.7066364514e-01    -2.7183148426e-01   3.7066364514e-01   1.7347234760e-18    -2.7183148426e-01  -3.7066364514e-01  -1.7347234760e-18    -2.7183148426e-01  -1.7347234760e-18   3.7066364514e-01     5.8117834175e-02   1.9515639105e-18   0.0000000000e+00    -5.0563997810e-02   8.6736173799e-19   1.7347234760e-18   	 # displaced atom 9, coord 1 
  3.7947076037e-19   4.0066182461e-02   1.5178830415e-18     3.9031278209e-18  -8.9647791805e-02  -2.1684043450e-19    -1.7347234760e-18  -4.6984173605e-01  -1.7347234760e-18    -9.4867690092e-20  -8.9647791805e-02   3.9031278209e-18     9.4867690092e-20  -8.9647791805e-02  -3.9031278209e-18    -1.7347234760e-18  -4.6984173605e-01   1.7347234760e-18    -3.9031278209e-18  -8.9647791805e-02   2.1684043450e-19     5.9631119487e-19   4.0066182461e-02   1.5178830415e-18    -1.3010426070e-18   2.2377026547e+00   2.7755575616e-17    -1.7347234760e-18  -2.7183148426e-01  -3.7066364514e-01     1.9515639105e-18   5.8117834175e-02   0.0000000000e+00     3.7066364514e-01  -2.7183148426e-01  -5.2041704279e-18    -3.7066364514e-01  -2.7183148426e-01   1.7347234760e-18     1.9515639105e-18   5.8117834175e-02   2.1684043450e-19     5.2041704279e-18  -2.7183148426e-01   3.7066364514e-01     0.0000000000e+00  -5.0563997810e-02   1.5178830415e-18   	 # displaced atom 9, coord 2 
 -0.0000000000e+00  -0.0000000000e+00   4.0066182461e-02     6.9388939039e-18   5.4210108624e-18  -8.9647791805e-02    -2.1684043450e-19   3.9031278209e-18  -8.9647791805e-02     1.7347234760e-18  -1.7347234760e-18  -4.6984173605e-01     1.7347234760e-18   1.7347234760e-18  -4.6984173605e-01    -7.2777070828e-18  -6.8440262138e-18  -8.9647791805e-02     6.9388939039e-18  -5.4210108624e-18  -8.9647791805e-02     0.0000000000e+00   0.0000000000e+00   4.0066182461e-02    -0.0000000000e+00  -4.1633363423e-17   2.2377026547e+00     1.7347234760e-18  -3.7066364514e-01  -2.7183148426e-01    -3.7066364514e-01   1.7347234760e-18  -2.7183148426e-01     0.0000000000e+00  -1.9515639105e-18   5.8117834175e-02     2.1684043450e-19  -1.9515639105e-18   5.8117834175e-02     3.7066364514e-01  -1.7347234760e-18  -2.7183148426e-01    -1.7347234760e-18   3.7066364514e-01  -2.7183148426e-01     0.0000000000e+00  -2.1684043450e-19  -5.0563997810e-02   	 # displaced atom 9, coord 3 
