56.510000   -14.520054
58.310000   -14.690050
60.150000   -14.814970
62.030000   -14.900046
63.950000   -14.948899
65.910000   -14.965635
67.900000   -14.953469
69.940000   -14.915345
72.020000   -14.854150
74.140000   -14.772407
76.290000   -14.672339
